time,open,high,low,close,tick_volume,spread,real_volume
2020-10-13 19:00:00,1.17385,1.17385,1.17305,1.17344,1908,0,0
2020-10-13 20:00:00,1.17344,1.17392,1.17309,1.17378,1185,0,0
2020-10-13 21:00:00,1.17378,1.17469,1.17346,1.17446,1403,1,0
2020-10-13 22:00:00,1.17448,1.17494,1.17439,1.17478,1284,0,0
2020-10-13 23:00:00,1.17478,1.17493,1.17433,1.17446,858,1,0
2020-10-14 00:00:00,1.17452,1.17466,1.17432,1.17445,476,1,0
2020-10-14 01:00:00,1.17445,1.1746,1.1743000000000001,1.17435,579,1,0
2020-10-14 02:00:00,1.17435,1.17442,1.17412,1.17419,516,0,0
2020-10-14 03:00:00,1.17417,1.17509,1.17379,1.17454,1287,0,0
2020-10-14 04:00:00,1.17454,1.17466,1.17349,1.17428,2173,0,0
2020-10-14 05:00:00,1.17428,1.17444,1.17393,1.1743000000000001,1102,1,0
2020-10-14 06:00:00,1.1743000000000001,1.17472,1.17422,1.17437,808,2,0
2020-10-14 07:00:00,1.17437,1.1747,1.17399,1.17426,960,1,0
2020-10-14 08:00:00,1.17426,1.17469,1.1739600000000001,1.17453,1116,1,0
2020-10-14 09:00:00,1.17453,1.17464,1.17401,1.17441,1790,0,0
2020-10-14 10:00:00,1.1743999999999999,1.17462,1.1728399999999999,1.17415,2849,0,0
2020-10-14 11:00:00,1.17415,1.17535,1.17367,1.17402,2464,0,0
2020-10-14 12:00:00,1.17402,1.17455,1.17195,1.17297,2990,0,0
2020-10-14 13:00:00,1.17297,1.17393,1.17272,1.17342,2374,0,0
2020-10-14 14:00:00,1.17344,1.1749,1.1734,1.17484,2242,0,0
2020-10-14 15:00:00,1.17487,1.1769,1.17448,1.1761,3034,0,0
2020-10-14 16:00:00,1.17611,1.17647,1.17525,1.1761300000000001,2527,0,0
2020-10-14 17:00:00,1.1761300000000001,1.17712,1.17564,1.17581,3070,0,0
2020-10-14 18:00:00,1.17583,1.17676,1.17529,1.1754,2532,0,0
2020-10-14 19:00:00,1.1754,1.17594,1.17454,1.17513,2287,0,0
2020-10-14 20:00:00,1.17515,1.17569,1.17498,1.17538,1426,0,0
2020-10-14 21:00:00,1.17538,1.17542,1.17436,1.17504,1304,0,0
2020-10-14 22:00:00,1.17504,1.17553,1.17499,1.17514,1268,1,0
2020-10-14 23:00:00,1.17512,1.1752799999999999,1.17442,1.17452,824,1,0
2020-10-15 00:00:00,1.17452,1.1750099999999999,1.17446,1.17478,576,2,0
2020-10-15 01:00:00,1.17471,1.17504,1.17403,1.17426,1001,0,0
2020-10-15 02:00:00,1.17426,1.17454,1.17418,1.17445,983,1,0
2020-10-15 03:00:00,1.17444,1.17513,1.17443,1.17477,1264,0,0
2020-10-15 04:00:00,1.17477,1.17559,1.17451,1.17533,1813,0,0
2020-10-15 05:00:00,1.17533,1.17538,1.1743000000000001,1.17435,1292,1,0
2020-10-15 06:00:00,1.17435,1.17504,1.1743000000000001,1.17493,990,0,0
2020-10-15 07:00:00,1.17493,1.17535,1.17468,1.17521,734,1,0
2020-10-15 08:00:00,1.17521,1.17576,1.17513,1.17546,930,1,0
2020-10-15 09:00:00,1.17547,1.17547,1.17352,1.17367,2226,0,0
2020-10-15 10:00:00,1.1737,1.17427,1.17313,1.17375,3050,0,0
2020-10-15 11:00:00,1.17375,1.17375,1.1703000000000001,1.17063,3460,0,0
2020-10-15 12:00:00,1.17063,1.1712500000000001,1.17037,1.17121,2642,0,0
2020-10-15 13:00:00,1.17121,1.17251,1.17059,1.17177,2555,0,0
2020-10-15 14:00:00,1.17177,1.17221,1.17065,1.17081,2609,0,0
2020-10-15 15:00:00,1.1708,1.17117,1.16922,1.16992,3373,0,0
2020-10-15 16:00:00,1.16992,1.17059,1.16883,1.16983,3523,0,0
2020-10-15 17:00:00,1.16983,1.1707,1.16882,1.16995,4034,0,0
2020-10-15 18:00:00,1.16994,1.1706,1.16922,1.16996,3034,0,0
2020-10-15 19:00:00,1.16995,1.17049,1.16905,1.1696900000000001,2069,0,0
2020-10-15 20:00:00,1.1697,1.17061,1.16947,1.16952,1374,1,0
2020-10-15 21:00:00,1.16952,1.17002,1.16925,1.16968,1227,1,0
2020-10-15 22:00:00,1.16967,1.17056,1.16963,1.17046,1289,1,0
2020-10-15 23:00:00,1.17046,1.17098,1.17024,1.17073,863,1,0
2020-10-16 00:00:00,1.17073,1.171,1.17054,1.1709,542,0,0
2020-10-16 01:00:00,1.1709,1.17106,1.17051,1.17054,502,0,0
2020-10-16 02:00:00,1.17055,1.17086,1.17049,1.17064,860,0,0
2020-10-16 03:00:00,1.17064,1.17123,1.17005,1.17118,1434,0,0
2020-10-16 04:00:00,1.17119,1.17153,1.1707,1.17088,1576,0,0
2020-10-16 05:00:00,1.17088,1.17088,1.1702,1.17033,972,1,0
2020-10-16 06:00:00,1.17033,1.17057,1.17018,1.17023,940,1,0
2020-10-16 07:00:00,1.17024,1.17051,1.17021,1.17026,841,1,0
2020-10-16 08:00:00,1.17026,1.17088,1.17025,1.17084,845,0,0
2020-10-16 09:00:00,1.17084,1.17093,1.16939,1.17039,1859,0,0
2020-10-16 10:00:00,1.17035,1.17201,1.17004,1.17157,3057,0,0
2020-10-16 11:00:00,1.17156,1.17182,1.17041,1.17044,2240,0,0
2020-10-16 12:00:00,1.17044,1.17145,1.17023,1.1710099999999999,2069,0,0
2020-10-16 13:00:00,1.1710099999999999,1.17236,1.1706699999999999,1.17177,2889,0,0
2020-10-16 14:00:00,1.17177,1.17395,1.17134,1.17313,3725,0,0
2020-10-16 15:00:00,1.17317,1.1746,1.17317,1.17327,2609,0,0
2020-10-16 16:00:00,1.17327,1.17393,1.17252,1.173,2989,0,0
2020-10-16 17:00:00,1.17299,1.17358,1.17133,1.17201,3419,0,0
2020-10-16 18:00:00,1.172,1.17221,1.17138,1.17159,2121,0,0
2020-10-16 19:00:00,1.17159,1.17244,1.17145,1.17188,1983,0,0
2020-10-16 20:00:00,1.17188,1.17225,1.17161,1.17167,969,1,0
2020-10-16 21:00:00,1.17167,1.17221,1.1715200000000001,1.17185,1092,0,0
2020-10-16 22:00:00,1.1718600000000001,1.17195,1.17129,1.1718600000000001,1199,1,0
2020-10-16 23:00:00,1.17182,1.17185,1.17132,1.1716,922,0,0
2020-10-19 00:00:00,1.17195,1.17208,1.17155,1.1718,341,1,0
2020-10-19 01:00:00,1.1718,1.17197,1.17123,1.1712799999999999,943,0,0
2020-10-19 02:00:00,1.1712799999999999,1.17158,1.17112,1.17153,733,0,0
2020-10-19 03:00:00,1.17153,1.17234,1.17147,1.17234,1212,0,0
2020-10-19 04:00:00,1.17234,1.17248,1.17143,1.17151,1459,0,0
2020-10-19 05:00:00,1.17151,1.17151,1.17084,1.17146,1241,0,0
2020-10-19 06:00:00,1.17146,1.17146,1.17057,1.17065,935,0,0
2020-10-19 07:00:00,1.17065,1.17071,1.17038,1.17055,521,1,0
2020-10-19 08:00:00,1.17055,1.17139,1.17046,1.17124,713,0,0
2020-10-19 09:00:00,1.1712500000000001,1.1712500000000001,1.1703000000000001,1.17044,1558,0,0
2020-10-19 10:00:00,1.17044,1.17248,1.17043,1.17219,2923,0,0
2020-10-19 11:00:00,1.17219,1.17417,1.17208,1.17376,2238,0,0
2020-10-19 12:00:00,1.17375,1.17627,1.17373,1.1756,2478,0,0
2020-10-19 13:00:00,1.1756,1.1767,1.17526,1.17667,1885,0,0
2020-10-19 14:00:00,1.17667,1.17887,1.17645,1.17863,2479,0,0
2020-10-19 15:00:00,1.17865,1.17877,1.17742,1.17773,2050,0,0
2020-10-19 16:00:00,1.1777199999999999,1.17858,1.17764,1.17827,2363,0,0
2020-10-19 17:00:00,1.17828,1.17936,1.17728,1.17821,3182,0,0
2020-10-19 18:00:00,1.17821,1.17906,1.1777199999999999,1.17876,2292,0,0
2020-10-19 19:00:00,1.17883,1.179,1.17801,1.17816,1797,0,0
2020-10-19 20:00:00,1.17816,1.17852,1.17784,1.17804,1186,0,0
2020-10-19 21:00:00,1.17802,1.17823,1.17667,1.17668,1354,0,0
2020-10-19 22:00:00,1.17668,1.17725,1.17642,1.17699,1535,0,0
2020-10-19 23:00:00,1.17699,1.17732,1.17658,1.17695,774,0,0
2020-10-20 00:00:00,1.17695,1.17725,1.17641,1.17663,1052,1,0
2020-10-20 01:00:00,1.17663,1.17707,1.17659,1.17679,449,1,0
2020-10-20 02:00:00,1.17681,1.17699,1.17647,1.17682,679,0,0
2020-10-20 03:00:00,1.1768399999999999,1.1776,1.17673,1.17748,1050,0,0
2020-10-20 04:00:00,1.17747,1.17756,1.17648,1.17668,1496,0,0
2020-10-20 05:00:00,1.17668,1.17693,1.17641,1.17687,1109,0,0
2020-10-20 06:00:00,1.17687,1.17765,1.17677,1.1776,654,0,0
2020-10-20 07:00:00,1.1776,1.17779,1.17731,1.1777,792,0,0
2020-10-20 08:00:00,1.17769,1.17804,1.17731,1.17774,989,0,0
2020-10-20 09:00:00,1.17776,1.17786,1.17666,1.17672,1721,0,0
2020-10-20 10:00:00,1.17671,1.17784,1.17598,1.17766,2764,0,0
2020-10-20 11:00:00,1.17766,1.17932,1.17704,1.17819,2357,0,0
2020-10-20 12:00:00,1.17819,1.1809,1.17809,1.18062,2279,0,0
2020-10-20 13:00:00,1.18062,1.18179,1.18037,1.18134,2243,0,0
2020-10-20 14:00:00,1.18134,1.18154,1.18006,1.18055,2085,0,0
2020-10-20 15:00:00,1.18055,1.18167,1.18024,1.18087,2352,0,0
2020-10-20 16:00:00,1.18086,1.18232,1.1807400000000001,1.1819600000000001,2912,0,0
2020-10-20 17:00:00,1.18195,1.18407,1.18151,1.18303,3241,0,0
2020-10-20 18:00:00,1.18305,1.18327,1.18215,1.18231,2344,0,0
2020-10-20 19:00:00,1.18231,1.18317,1.18193,1.18263,1677,0,0
2020-10-20 20:00:00,1.18263,1.18359,1.18263,1.18316,1128,0,0
2020-10-20 21:00:00,1.18315,1.1834500000000001,1.1826,1.1827,982,0,0
2020-10-20 22:00:00,1.1827,1.18297,1.18219,1.18242,1616,0,0
2020-10-20 23:00:00,1.18241,1.18268,1.18192,1.18211,842,1,0
2020-10-21 00:00:00,1.18214,1.18252,1.18208,1.18227,512,6,0
2020-10-21 01:00:00,1.18227,1.1829,1.18214,1.18279,724,1,0
2020-10-21 02:00:00,1.18281,1.1832,1.1826,1.1829,876,0,0
2020-10-21 03:00:00,1.1829,1.18348,1.18281,1.18334,1357,0,0
2020-10-21 04:00:00,1.18334,1.18434,1.183,1.18352,1569,0,0
2020-10-21 05:00:00,1.18352,1.18434,1.1835,1.1837900000000001,1304,0,0
2020-10-21 06:00:00,1.1837900000000001,1.18482,1.18371,1.18465,1367,1,0
2020-10-21 07:00:00,1.1846700000000001,1.18497,1.18443,1.18474,991,0,0
2020-10-21 08:00:00,1.18474,1.18496,1.18428,1.18455,1077,0,0
2020-10-21 09:00:00,1.18455,1.18627,1.18433,1.18551,2481,0,0
2020-10-21 10:00:00,1.18551,1.18702,1.18472,1.18673,3662,0,0
2020-10-21 11:00:00,1.18673,1.18673,1.18494,1.18505,2916,0,0
2020-10-21 12:00:00,1.18505,1.18561,1.18435,1.18447,2711,0,0
2020-10-21 13:00:00,1.18451,1.18596,1.18429,1.18589,2148,0,0
2020-10-21 14:00:00,1.18589,1.18608,1.18414,1.1850100000000001,2356,0,0
2020-10-21 15:00:00,1.18507,1.18662,1.18464,1.18624,2875,0,0
2020-10-21 16:00:00,1.18626,1.18631,1.1844000000000001,1.18605,3382,0,0
2020-10-21 17:00:00,1.18605,1.1880600000000001,1.18575,1.18738,3760,0,0
2020-10-21 18:00:00,1.18737,1.18778,1.18655,1.18691,2988,0,0
2020-10-21 19:00:00,1.1869,1.18797,1.1869,1.18733,2830,1,0
2020-10-21 20:00:00,1.18733,1.18768,1.1865999999999999,1.18671,1808,0,0
2020-10-21 21:00:00,1.1867,1.18695,1.18611,1.18611,1189,0,0
2020-10-21 22:00:00,1.18611,1.18631,1.18564,1.18588,1421,0,0
2020-10-21 23:00:00,1.1859,1.18614,1.18539,1.18598,963,1,0
2020-10-22 00:00:00,1.18582,1.18629,1.18543,1.18618,816,0,0
2020-10-22 01:00:00,1.18618,1.18649,1.18576,1.18595,694,0,0
2020-10-22 02:00:00,1.18596,1.18612,1.18504,1.18516,1504,0,0
2020-10-22 03:00:00,1.18514,1.18522,1.18425,1.18455,1774,0,0
2020-10-22 04:00:00,1.18455,1.18508,1.18446,1.18449,1567,0,0
2020-10-22 05:00:00,1.18449,1.18452,1.18382,1.18421,1353,0,0
2020-10-22 06:00:00,1.18421,1.18431,1.18396,1.18419,829,0,0
2020-10-22 07:00:00,1.18418,1.1844999999999999,1.1841,1.18448,680,0,0
2020-10-22 08:00:00,1.18448,1.18499,1.18426,1.18481,895,0,0
2020-10-22 09:00:00,1.18481,1.18594,1.18474,1.18482,1725,0,0
2020-10-22 10:00:00,1.18479,1.18667,1.18402,1.18613,3196,0,0
2020-10-22 11:00:00,1.18612,1.18612,1.1842,1.18444,2512,0,0
2020-10-22 12:00:00,1.18443,1.18456,1.18272,1.18327,2628,0,0
2020-10-22 13:00:00,1.18329,1.1840600000000001,1.18247,1.1829,2181,0,0
2020-10-22 14:00:00,1.18289,1.18295,1.18158,1.18241,2337,0,0
2020-10-22 15:00:00,1.18243,1.18291,1.18114,1.1826,2573,0,0
2020-10-22 16:00:00,1.1826,1.18366,1.18216,1.18227,3105,0,0
2020-10-22 17:00:00,1.18227,1.18311,1.18153,1.1828400000000001,3805,0,0
2020-10-22 18:00:00,1.18285,1.18331,1.18203,1.1823,2638,0,0
2020-10-22 19:00:00,1.18229,1.18252,1.1819600000000001,1.18221,1327,0,0
2020-10-22 20:00:00,1.18221,1.18259,1.18184,1.18194,1184,0,0
2020-10-22 21:00:00,1.18194,1.18215,1.18163,1.18188,997,0,0
2020-10-22 22:00:00,1.18189,1.1820599999999999,1.1816,1.18184,763,0,0
2020-10-22 23:00:00,1.18185,1.18209,1.18175,1.18177,528,1,0
2020-10-23 00:00:00,1.18177,1.18232,1.18164,1.18199,1359,0,0
2020-10-23 01:00:00,1.18205,1.18231,1.18187,1.18225,729,0,0
2020-10-23 02:00:00,1.18225,1.18232,1.1813,1.18146,739,0,0
2020-10-23 03:00:00,1.18146,1.18146,1.1786699999999999,1.17997,2527,0,0
2020-10-23 04:00:00,1.17997,1.18044,1.17949,1.18039,1622,0,0
2020-10-23 05:00:00,1.18039,1.18041,1.17976,1.18036,1374,0,0
2020-10-23 06:00:00,1.18035,1.18044,1.17982,1.18005,871,1,0
2020-10-23 07:00:00,1.18004,1.18019,1.17953,1.1801599999999999,872,0,0
2020-10-23 08:00:00,1.18017,1.18035,1.17977,1.18035,761,0,0
2020-10-23 09:00:00,1.18035,1.18035,1.17914,1.17987,1678,0,0
2020-10-23 10:00:00,1.17987,1.1831,1.17967,1.18282,3400,0,0
2020-10-23 11:00:00,1.18282,1.18464,1.18274,1.18386,2786,0,0
2020-10-23 12:00:00,1.18384,1.18535,1.18342,1.18463,2279,0,0
2020-10-23 13:00:00,1.18462,1.18506,1.18413,1.18475,1711,0,0
2020-10-23 14:00:00,1.18476,1.18531,1.18425,1.18449,1924,0,0
2020-10-23 15:00:00,1.18449,1.186,1.18448,1.18529,2817,0,0
2020-10-23 16:00:00,1.18525,1.18546,1.18369,1.18388,2666,0,0
2020-10-23 17:00:00,1.18388,1.18392,1.18253,1.18352,3339,0,0
2020-10-23 18:00:00,1.18353,1.18446,1.18331,1.18427,2249,0,0
2020-10-23 19:00:00,1.18424,1.18442,1.18336,1.18432,1515,0,0
2020-10-23 20:00:00,1.18432,1.18571,1.18422,1.18551,1236,0,0
2020-10-23 21:00:00,1.18551,1.18615,1.18548,1.18584,928,0,0
2020-10-23 22:00:00,1.18584,1.18626,1.18566,1.1862300000000001,809,0,0
2020-10-23 23:00:00,1.1862300000000001,1.18646,1.18581,1.18598,928,1,0
2020-10-26 00:00:00,1.18551,1.18554,1.18411,1.18417,1631,1,0
2020-10-26 01:00:00,1.18419,1.18484,1.18393,1.18479,841,1,0
2020-10-26 02:00:00,1.18476,1.18504,1.18435,1.18441,1141,0,0
2020-10-26 03:00:00,1.18441,1.1849,1.18336,1.18396,1475,1,0
2020-10-26 04:00:00,1.18395,1.18443,1.18361,1.18363,1187,1,0
2020-10-26 05:00:00,1.18362,1.18378,1.18326,1.18333,891,0,0
2020-10-26 06:00:00,1.18335,1.18369,1.1832,1.18327,632,0,0
2020-10-26 07:00:00,1.18326,1.18365,1.1829,1.18311,908,1,0
2020-10-26 08:00:00,1.18315,1.18367,1.18305,1.1834,1086,0,0
2020-10-26 09:00:00,1.18341,1.18474,1.18279,1.18331,2329,0,0
2020-10-26 10:00:00,1.18329,1.1836,1.1813,1.18179,3463,0,0
2020-10-26 11:00:00,1.18178,1.18203,1.18055,1.18098,2747,0,0
2020-10-26 12:00:00,1.18098,1.18238,1.18031,1.18232,1943,0,0
2020-10-26 13:00:00,1.18232,1.18278,1.18192,1.18213,1951,0,0
2020-10-26 14:00:00,1.18213,1.1823299999999999,1.18056,1.18132,2381,0,0
2020-10-26 15:00:00,1.18134,1.18248,1.18107,1.1817,2997,0,0
2020-10-26 16:00:00,1.1817,1.18207,1.18095,1.18124,2984,0,0
2020-10-26 17:00:00,1.18124,1.18225,1.1807699999999999,1.18155,3214,0,0
2020-10-26 18:00:00,1.18153,1.1824,1.1815,1.18238,1936,0,0
2020-10-26 19:00:00,1.18238,1.18262,1.18133,1.18157,1568,0,0
2020-10-26 20:00:00,1.18157,1.18179,1.18108,1.18127,1355,0,0
2020-10-26 21:00:00,1.18127,1.18155,1.18062,1.18071,1334,1,0
2020-10-26 22:00:00,1.18071,1.18102,1.18061,1.18086,716,1,0
2020-10-26 23:00:00,1.1809,1.18124,1.18079,1.18087,511,2,0
2020-10-27 00:00:00,1.18087,1.18108,1.18064,1.18071,1093,0,0
2020-10-27 01:00:00,1.18073,1.18109,1.18067,1.18089,692,1,0
2020-10-27 02:00:00,1.18089,1.1821,1.18076,1.1820599999999999,1262,0,0
2020-10-27 03:00:00,1.1820599999999999,1.18228,1.18153,1.18181,1306,0,0
2020-10-27 04:00:00,1.18183,1.18249,1.18183,1.18227,1045,1,0
2020-10-27 05:00:00,1.18227,1.18227,1.1817199999999999,1.18205,725,1,0
2020-10-27 06:00:00,1.18205,1.18253,1.18205,1.18243,536,1,0
2020-10-27 07:00:00,1.18243,1.18346,1.18243,1.18334,1263,0,0
2020-10-27 08:00:00,1.18333,1.18357,1.18296,1.18317,1211,1,0
2020-10-27 09:00:00,1.1832,1.1832,1.18153,1.18182,1895,0,0
2020-10-27 10:00:00,1.18187,1.18231,1.17961,1.18093,3011,0,0
2020-10-27 11:00:00,1.18093,1.1817,1.18006,1.18087,2511,0,0
2020-10-27 12:00:00,1.18087,1.1816200000000001,1.18044,1.18147,2335,0,0
2020-10-27 13:00:00,1.18143,1.1826699999999999,1.18134,1.18238,2082,0,0
2020-10-27 14:00:00,1.18238,1.1833,1.18238,1.18273,1901,0,0
2020-10-27 15:00:00,1.18271,1.18378,1.18242,1.1834500000000001,2520,0,0
2020-10-27 16:00:00,1.1834500000000001,1.18387,1.182,1.1824,2667,0,0
2020-10-27 17:00:00,1.1824,1.18349,1.1820599999999999,1.18336,2412,0,0
2020-10-27 18:00:00,1.18336,1.18368,1.1823299999999999,1.18291,1817,0,0
2020-10-27 19:00:00,1.18292,1.18303,1.18244,1.18251,1038,0,0
2020-10-27 20:00:00,1.18251,1.18277,1.18119,1.18119,996,0,0
2020-10-27 21:00:00,1.18119,1.18158,1.18081,1.18089,895,1,0
2020-10-27 22:00:00,1.18089,1.18158,1.17927,1.1795,1219,0,0
2020-10-27 23:00:00,1.17949,1.17978,1.17818,1.1787,1153,1,0
2020-10-28 00:00:00,1.1787,1.17875,1.17696,1.178,1653,0,0
2020-10-28 01:00:00,1.178,1.17819,1.17773,1.17815,784,0,0
2020-10-28 02:00:00,1.17815,1.17823,1.17726,1.17789,1571,0,0
2020-10-28 03:00:00,1.17789,1.17879,1.1777199999999999,1.17799,1538,0,0
2020-10-28 04:00:00,1.17799,1.17818,1.1777199999999999,1.17777,1072,0,0
2020-10-28 05:00:00,1.17777,1.1781,1.17761,1.17768,678,0,0
2020-10-28 06:00:00,1.17768,1.17811,1.17744,1.17793,627,1,0
2020-10-28 07:00:00,1.17793,1.17846,1.17758,1.1784,818,0,0
2020-10-28 08:00:00,1.1784,1.1785,1.17645,1.17677,1457,0,0
2020-10-28 09:00:00,1.17677,1.17781,1.17675,1.17705,2531,0,0
2020-10-28 10:00:00,1.17705,1.17706,1.17498,1.17646,3514,0,0
2020-10-28 11:00:00,1.17644,1.17649,1.17431,1.17483,3133,0,0
2020-10-28 12:00:00,1.17483,1.1752799999999999,1.17374,1.1738,2843,0,0
2020-10-28 13:00:00,1.1738,1.17465,1.17297,1.17362,2802,0,0
2020-10-28 14:00:00,1.17362,1.17366,1.17178,1.17265,3012,0,0
2020-10-28 15:00:00,1.17266,1.1740599999999999,1.17216,1.17341,3605,0,0
2020-10-28 16:00:00,1.17341,1.17417,1.17204,1.17325,4285,0,0
2020-10-28 17:00:00,1.17325,1.17515,1.17306,1.17507,3453,0,0
2020-10-28 18:00:00,1.17507,1.17602,1.17456,1.1751,2787,0,0
2020-10-28 19:00:00,1.1751,1.17523,1.17456,1.17504,1766,0,0
2020-10-28 20:00:00,1.17505,1.1758,1.17484,1.17506,1567,0,0
2020-10-28 21:00:00,1.17509,1.17556,1.17444,1.17466,1832,0,0
2020-10-28 22:00:00,1.17466,1.17507,1.17445,1.1745700000000001,674,0,0
2020-10-28 23:00:00,1.1745700000000001,1.17476,1.17434,1.17451,571,1,0
2020-10-29 00:00:00,1.17451,1.17534,1.17444,1.17483,609,0,0
2020-10-29 01:00:00,1.17483,1.1749,1.1743999999999999,1.17481,698,1,0
2020-10-29 02:00:00,1.17481,1.17563,1.17439,1.17512,1449,0,0
2020-10-29 03:00:00,1.17512,1.17586,1.17477,1.17567,1582,0,0
2020-10-29 04:00:00,1.17567,1.1758,1.17474,1.17475,819,0,0
2020-10-29 05:00:00,1.17475,1.1752799999999999,1.17441,1.17521,1004,0,0
2020-10-29 06:00:00,1.17521,1.17549,1.1751,1.17526,813,0,0
2020-10-29 07:00:00,1.1752799999999999,1.17548,1.1749,1.17546,1063,0,0
2020-10-29 08:00:00,1.17546,1.17573,1.17507,1.17547,1166,0,0
2020-10-29 09:00:00,1.17547,1.1755200000000001,1.1735,1.1736,2715,0,0
2020-10-29 10:00:00,1.17361,1.17401,1.17248,1.17291,3488,0,0
2020-10-29 11:00:00,1.17291,1.17383,1.17236,1.17255,2557,0,0
2020-10-29 12:00:00,1.17255,1.1728,1.17148,1.17171,2701,0,0
2020-10-29 13:00:00,1.17172,1.17209,1.17021,1.17038,3076,0,0
2020-10-29 14:00:00,1.17038,1.17171,1.1695,1.1703999999999999,3523,0,0
2020-10-29 15:00:00,1.1703999999999999,1.17145,1.16795,1.16917,5620,0,0
2020-10-29 16:00:00,1.16926,1.17003,1.16743,1.16837,4876,0,0
2020-10-29 17:00:00,1.16837,1.16845,1.16548,1.1656900000000001,3620,0,0
2020-10-29 18:00:00,1.16567,1.16655,1.16562,1.1660300000000001,2468,0,0
2020-10-29 19:00:00,1.16602,1.16614,1.16499,1.16577,2017,0,0
2020-10-29 20:00:00,1.16577,1.1674,1.16575,1.167,1549,0,0
2020-10-29 21:00:00,1.1670099999999999,1.16783,1.1670099999999999,1.16743,1552,0,0
2020-10-29 22:00:00,1.1674,1.16768,1.16706,1.16731,932,1,0
2020-10-29 23:00:00,1.16743,1.1675200000000001,1.16692,1.1674,917,0,0
2020-10-30 00:00:00,1.16741,1.16741,1.16679,1.16695,687,1,0
2020-10-30 01:00:00,1.16695,1.16789,1.16689,1.16781,824,0,0
2020-10-30 02:00:00,1.16779,1.16779,1.16687,1.1674,1506,0,0
2020-10-30 03:00:00,1.16743,1.16849,1.16723,1.16841,1869,0,0
2020-10-30 04:00:00,1.16841,1.16898,1.16811,1.16855,1239,0,0
2020-10-30 05:00:00,1.16855,1.16944,1.16849,1.16903,946,0,0
2020-10-30 06:00:00,1.16905,1.16913,1.1681,1.1681300000000001,780,1,0
2020-10-30 07:00:00,1.1681300000000001,1.16832,1.1675,1.16806,1972,0,0
2020-10-30 08:00:00,1.16806,1.16842,1.16756,1.16781,1985,0,0
2020-10-30 09:00:00,1.16774,1.16834,1.16649,1.1676199999999999,2670,0,0
2020-10-30 10:00:00,1.16766,1.16836,1.16601,1.16687,3242,0,0
2020-10-30 11:00:00,1.16689,1.16825,1.16689,1.16731,2926,0,0
2020-10-30 12:00:00,1.16731,1.16753,1.16645,1.16727,2733,0,0
2020-10-30 13:00:00,1.16727,1.16773,1.16646,1.16723,3002,0,0
2020-10-30 14:00:00,1.16722,1.1703999999999999,1.16703,1.16991,2734,0,0
2020-10-30 15:00:00,1.16993,1.17025,1.16771,1.16866,3438,0,0
2020-10-30 16:00:00,1.16869,1.16896,1.16753,1.16777,3241,0,0
2020-10-30 17:00:00,1.16777,1.16879,1.16419,1.16465,4790,0,0
2020-10-30 18:00:00,1.16465,1.16563,1.16443,1.1651,3140,0,0
2020-10-30 19:00:00,1.1650800000000001,1.16511,1.16398,1.1645699999999999,2007,0,0
2020-10-30 20:00:00,1.16458,1.1648,1.16421,1.16439,1808,0,0
2020-10-30 21:00:00,1.16439,1.16506,1.16438,1.16461,1839,0,0
2020-10-30 22:00:00,1.16462,1.16485,1.16416,1.16462,975,0,0
2020-11-02 00:00:00,1.16468,1.16495,1.1643,1.16435,430,2,0
2020-11-02 01:00:00,1.16435,1.1645699999999999,1.16383,1.16414,1296,1,0
2020-11-02 02:00:00,1.16414,1.16464,1.16375,1.16416,1709,0,0
2020-11-02 03:00:00,1.16416,1.16485,1.16397,1.16417,1736,0,0
2020-11-02 04:00:00,1.16417,1.16471,1.16391,1.16439,1421,0,0
2020-11-02 05:00:00,1.16439,1.16441,1.16391,1.16404,959,0,0
2020-11-02 06:00:00,1.16404,1.16404,1.163,1.16308,915,0,0
2020-11-02 07:00:00,1.16307,1.16392,1.16306,1.16371,1115,0,0
2020-11-02 08:00:00,1.16371,1.1643,1.1633499999999999,1.16426,1668,0,0
2020-11-02 09:00:00,1.16429,1.16435,1.16269,1.1629800000000001,2505,0,0
2020-11-02 10:00:00,1.1629800000000001,1.1635900000000001,1.16221,1.16331,3597,0,0
2020-11-02 11:00:00,1.16331,1.16491,1.16319,1.16401,2974,0,0
2020-11-02 12:00:00,1.16402,1.16509,1.16379,1.16478,2447,0,0
2020-11-02 13:00:00,1.16478,1.16556,1.16445,1.16509,2404,0,0
2020-11-02 14:00:00,1.16512,1.1654200000000001,1.16427,1.1645699999999999,2182,0,0
2020-11-02 15:00:00,1.1645699999999999,1.16525,1.1636199999999999,1.1637,2293,0,0
2020-11-02 16:00:00,1.1637,1.1638600000000001,1.16292,1.16319,2719,0,0
2020-11-02 17:00:00,1.16312,1.16382,1.1625,1.16358,2859,0,0
2020-11-02 18:00:00,1.16358,1.16405,1.16282,1.16332,2065,0,0
2020-11-02 19:00:00,1.16332,1.16342,1.16236,1.16276,1466,0,0
2020-11-02 20:00:00,1.16276,1.16284,1.16227,1.16244,1218,0,0
2020-11-02 21:00:00,1.16244,1.1632500000000001,1.16238,1.16307,926,0,0
2020-11-02 22:00:00,1.16309,1.16408,1.16303,1.16376,1233,0,0
2020-11-02 23:00:00,1.16376,1.16411,1.16368,1.16404,620,0,0
2020-11-03 00:00:00,1.16406,1.16413,1.16323,1.16392,532,1,0
2020-11-03 01:00:00,1.16392,1.16421,1.1639,1.16402,641,1,0
